rho             ne              v_phi           Te              E_rho           Psi              
1.02000000E-03  1.04000000E+00  -3.99000000E-06  9.97000000E-07  7.04000000E-05  3.81000000E-08
1.03000000E-03  1.04000000E+00  -3.85000000E-06  9.97000000E-07  7.01000000E-05  3.80000000E-08
1.03000000E-03  1.04000000E+00  -3.72000000E-06  9.97000000E-07  6.98000000E-05  3.78000000E-08
1.03000000E-03  1.04000000E+00  -3.59000000E-06  9.97000000E-07  6.95000000E-05  3.77000000E-08
1.03000000E-03  1.04000000E+00  -3.47000000E-06  9.97000000E-07  6.92000000E-05  3.75000000E-08
1.03000000E-03  1.04000000E+00  -3.35000000E-06  9.98000000E-07  6.89000000E-05  3.74000000E-08
1.04000000E-03  1.04000000E+00  -3.23000000E-06  9.98000000E-07  6.86000000E-05  3.72000000E-08
1.04000000E-03  1.04000000E+00  -3.12000000E-06  9.98000000E-07  6.83000000E-05  3.71000000E-08
1.04000000E-03  1.04000000E+00  -3.01000000E-06  9.98000000E-07  6.80000000E-05  3.69000000E-08
1.04000000E-03  1.04000000E+00  -2.90000000E-06  9.98000000E-07  6.77000000E-05  3.68000000E-08
1.04000000E-03  1.04000000E+00  -2.80000000E-06  9.98000000E-07  6.74000000E-05  3.66000000E-08
1.05000000E-03  1.04000000E+00  -2.69000000E-06  9.98000000E-07  6.71000000E-05  3.65000000E-08
1.05000000E-03  1.04000000E+00  -2.60000000E-06  9.98000000E-07  6.68000000E-05  3.64000000E-08
1.05000000E-03  1.04000000E+00  -2.50000000E-06  9.98000000E-07  6.65000000E-05  3.62000000E-08
1.05000000E-03  1.04000000E+00  -2.41000000E-06  9.98000000E-07  6.62000000E-05  3.61000000E-08
1.06000000E-03  1.04000000E+00  -2.32000000E-06  9.98000000E-07  6.59000000E-05  3.59000000E-08
1.06000000E-03  1.04000000E+00  -2.23000000E-06  9.98000000E-07  6.57000000E-05  3.58000000E-08
1.06000000E-03  1.04000000E+00  -2.14000000E-06  9.98000000E-07  6.54000000E-05  3.56000000E-08
1.06000000E-03  1.04000000E+00  -2.06000000E-06  9.98000000E-07  6.51000000E-05  3.55000000E-08
1.06000000E-03  1.04000000E+00  -1.98000000E-06  9.98000000E-07  6.48000000E-05  3.53000000E-08
1.07000000E-03  1.04000000E+00  -1.90000000E-06  9.99000000E-07  6.45000000E-05  3.52000000E-08
1.07000000E-03  1.03000000E+00  -1.83000000E-06  9.99000000E-07  6.42000000E-05  3.51000000E-08
1.07000000E-03  1.03000000E+00  -1.76000000E-06  9.99000000E-07  6.39000000E-05  3.49000000E-08
1.07000000E-03  1.03000000E+00  -1.69000000E-06  9.99000000E-07  6.36000000E-05  3.48000000E-08
1.08000000E-03  1.03000000E+00  -1.62000000E-06  9.99000000E-07  6.33000000E-05  3.46000000E-08
1.08000000E-03  1.03000000E+00  -1.55000000E-06  9.99000000E-07  6.30000000E-05  3.45000000E-08
1.08000000E-03  1.03000000E+00  -1.49000000E-06  9.99000000E-07  6.27000000E-05  3.43000000E-08
1.08000000E-03  1.03000000E+00  -1.42000000E-06  9.99000000E-07  6.24000000E-05  3.42000000E-08
1.08000000E-03  1.03000000E+00  -1.36000000E-06  9.99000000E-07  6.21000000E-05  3.40000000E-08
1.09000000E-03  1.03000000E+00  -1.31000000E-06  9.99000000E-07  6.19000000E-05  3.39000000E-08
1.09000000E-03  1.03000000E+00  -1.25000000E-06  9.99000000E-07  6.16000000E-05  3.37000000E-08
1.09000000E-03  1.03000000E+00  -1.19000000E-06  9.99000000E-07  6.13000000E-05  3.36000000E-08
1.09000000E-03  1.03000000E+00  -1.14000000E-06  9.99000000E-07  6.10000000E-05  3.35000000E-08
1.10000000E-03  1.03000000E+00  -1.09000000E-06  9.99000000E-07  6.07000000E-05  3.33000000E-08
1.10000000E-03  1.03000000E+00  -1.04000000E-06  9.99000000E-07  6.04000000E-05  3.32000000E-08
1.10000000E-03  1.03000000E+00  -9.94000000E-07  9.99000000E-07  6.01000000E-05  3.30000000E-08
1.10000000E-03  1.03000000E+00  -9.48000000E-07  9.99000000E-07  5.98000000E-05  3.29000000E-08
1.11000000E-03  1.03000000E+00  -9.04000000E-07  9.99000000E-07  5.95000000E-05  3.27000000E-08
1.11000000E-03  1.03000000E+00  -8.61000000E-07  9.99000000E-07  5.92000000E-05  3.26000000E-08
1.11000000E-03  1.03000000E+00  -8.20000000E-07  9.99000000E-07  5.89000000E-05  3.24000000E-08
1.11000000E-03  1.03000000E+00  -7.80000000E-07  9.99000000E-07  5.86000000E-05  3.23000000E-08
1.12000000E-03  1.03000000E+00  -7.42000000E-07  9.99000000E-07  5.83000000E-05  3.21000000E-08
1.12000000E-03  1.03000000E+00  -7.05000000E-07  9.99000000E-07  5.80000000E-05  3.20000000E-08
1.12000000E-03  1.03000000E+00  -6.69000000E-07  9.99000000E-07  5.77000000E-05  3.18000000E-08
1.12000000E-03  1.03000000E+00  -6.35000000E-07  9.99000000E-07  5.74000000E-05  3.17000000E-08
1.13000000E-03  1.03000000E+00  -6.02000000E-07  9.99000000E-07  5.71000000E-05  3.15000000E-08
1.13000000E-03  1.03000000E+00  -5.71000000E-07  9.99000000E-07  5.68000000E-05  3.14000000E-08
1.13000000E-03  1.03000000E+00  -5.40000000E-07  1.00000000E-06  5.65000000E-05  3.12000000E-08
1.14000000E-03  1.03000000E+00  -5.11000000E-07  1.00000000E-06  5.62000000E-05  3.10000000E-08
1.14000000E-03  1.03000000E+00  -4.83000000E-07  1.00000000E-06  5.59000000E-05  3.09000000E-08
1.14000000E-03  1.03000000E+00  -4.56000000E-07  1.00000000E-06  5.55000000E-05  3.07000000E-08
1.14000000E-03  1.03000000E+00  -4.30000000E-07  1.00000000E-06  5.52000000E-05  3.06000000E-08
1.15000000E-03  1.03000000E+00  -4.05000000E-07  1.00000000E-06  5.49000000E-05  3.04000000E-08
1.15000000E-03  1.03000000E+00  -3.81000000E-07  1.00000000E-06  5.46000000E-05  3.02000000E-08
1.15000000E-03  1.03000000E+00  -3.58000000E-07  1.00000000E-06  5.43000000E-05  3.01000000E-08
1.16000000E-03  1.03000000E+00  -3.36000000E-07  1.00000000E-06  5.39000000E-05  2.99000000E-08
1.16000000E-03  1.03000000E+00  -3.15000000E-07  1.00000000E-06  5.36000000E-05  2.98000000E-08
1.16000000E-03  1.03000000E+00  -2.95000000E-07  1.00000000E-06  5.33000000E-05  2.96000000E-08
1.17000000E-03  1.03000000E+00  -2.76000000E-07  1.00000000E-06  5.30000000E-05  2.94000000E-08
1.17000000E-03  1.03000000E+00  -2.57000000E-07  1.00000000E-06  5.26000000E-05  2.92000000E-08
1.17000000E-03  1.03000000E+00  -2.40000000E-07  1.00000000E-06  5.23000000E-05  2.91000000E-08
1.17000000E-03  1.03000000E+00  -2.23000000E-07  1.00000000E-06  5.19000000E-05  2.89000000E-08
1.18000000E-03  1.03000000E+00  -2.07000000E-07  1.00000000E-06  5.16000000E-05  2.87000000E-08
1.18000000E-03  1.03000000E+00  -1.93000000E-07  1.00000000E-06  5.12000000E-05  2.85000000E-08
1.19000000E-03  1.03000000E+00  -1.79000000E-07  1.00000000E-06  5.09000000E-05  2.84000000E-08
1.19000000E-03  1.03000000E+00  -1.66000000E-07  1.00000000E-06  5.06000000E-05  2.82000000E-08
1.19000000E-03  1.03000000E+00  -1.54000000E-07  1.00000000E-06  5.02000000E-05  2.80000000E-08
1.20000000E-03  1.03000000E+00  -1.42000000E-07  1.00000000E-06  4.99000000E-05  2.78000000E-08
1.20000000E-03  1.03000000E+00  -1.31000000E-07  1.00000000E-06  4.95000000E-05  2.77000000E-08
1.20000000E-03  1.03000000E+00  -1.21000000E-07  1.00000000E-06  4.92000000E-05  2.75000000E-08
1.21000000E-03  1.03000000E+00  -1.12000000E-07  1.00000000E-06  4.88000000E-05  2.73000000E-08
1.21000000E-03  1.03000000E+00  -1.03000000E-07  1.00000000E-06  4.85000000E-05  2.71000000E-08
1.21000000E-03  1.03000000E+00  -9.50000000E-08  1.00000000E-06  4.82000000E-05  2.70000000E-08
1.22000000E-03  1.03000000E+00  -8.74000000E-08  1.00000000E-06  4.78000000E-05  2.68000000E-08
1.22000000E-03  1.03000000E+00  -8.03000000E-08  1.00000000E-06  4.75000000E-05  2.66000000E-08
1.22000000E-03  1.03000000E+00  -7.37000000E-08  1.00000000E-06  4.71000000E-05  2.64000000E-08
1.23000000E-03  1.03000000E+00  -6.76000000E-08  1.00000000E-06  4.68000000E-05  2.63000000E-08
1.23000000E-03  1.03000000E+00  -6.19000000E-08  1.00000000E-06  4.65000000E-05  2.61000000E-08
1.24000000E-03  1.03000000E+00  -5.66000000E-08  1.00000000E-06  4.61000000E-05  2.59000000E-08
1.24000000E-03  1.03000000E+00  -5.18000000E-08  1.00000000E-06  4.58000000E-05  2.57000000E-08
1.24000000E-03  1.03000000E+00  -4.73000000E-08  1.00000000E-06  4.55000000E-05  2.56000000E-08
1.25000000E-03  1.03000000E+00  -4.33000000E-08  1.00000000E-06  4.51000000E-05  2.54000000E-08
1.25000000E-03  1.03000000E+00  -3.97000000E-08  1.00000000E-06  4.48000000E-05  2.52000000E-08
1.25000000E-03  1.03000000E+00  -3.63000000E-08  1.00000000E-06  4.45000000E-05  2.51000000E-08
1.26000000E-03  1.03000000E+00  -3.33000000E-08  1.00000000E-06  4.42000000E-05  2.49000000E-08
1.26000000E-03  1.03000000E+00  -3.05000000E-08  1.00000000E-06  4.39000000E-05  2.48000000E-08
1.27000000E-03  1.02000000E+00  -2.80000000E-08  1.00000000E-06  4.36000000E-05  2.46000000E-08
1.27000000E-03  1.02000000E+00  -2.57000000E-08  1.00000000E-06  4.33000000E-05  2.45000000E-08
1.27000000E-03  1.02000000E+00  -2.35000000E-08  1.00000000E-06  4.30000000E-05  2.43000000E-08
1.28000000E-03  1.02000000E+00  -2.16000000E-08  1.00000000E-06  4.27000000E-05  2.41000000E-08
1.28000000E-03  1.02000000E+00  -1.98000000E-08  1.00000000E-06  4.24000000E-05  2.40000000E-08
1.28000000E-03  1.02000000E+00  -1.81000000E-08  1.00000000E-06  4.22000000E-05  2.39000000E-08
1.29000000E-03  1.02000000E+00  -1.66000000E-08  1.00000000E-06  4.19000000E-05  2.37000000E-08
1.29000000E-03  1.02000000E+00  -1.52000000E-08  1.00000000E-06  4.16000000E-05  2.36000000E-08
1.29000000E-03  1.02000000E+00  -1.40000000E-08  1.00000000E-06  4.13000000E-05  2.34000000E-08
1.30000000E-03  1.02000000E+00  -1.28000000E-08  1.00000000E-06  4.11000000E-05  2.33000000E-08
1.30000000E-03  1.02000000E+00  -1.17000000E-08  1.00000000E-06  4.08000000E-05  2.31000000E-08
1.30000000E-03  1.02000000E+00  -1.07000000E-08  1.00000000E-06  4.05000000E-05  2.30000000E-08
1.31000000E-03  1.02000000E+00  -9.82000000E-09  1.00000000E-06  4.03000000E-05  2.29000000E-08
1.31000000E-03  1.02000000E+00  -8.99000000E-09  1.00000000E-06  4.00000000E-05  2.27000000E-08
1.31000000E-03  1.02000000E+00  -8.23000000E-09  1.00000000E-06  3.97000000E-05  2.26000000E-08
1.32000000E-03  1.02000000E+00  -7.53000000E-09  1.00000000E-06  3.95000000E-05  2.25000000E-08
1.32000000E-03  1.02000000E+00  -6.88000000E-09  1.00000000E-06  3.92000000E-05  2.23000000E-08
1.32000000E-03  1.02000000E+00  -6.29000000E-09  1.00000000E-06  3.90000000E-05  2.22000000E-08
1.33000000E-03  1.02000000E+00  -5.75000000E-09  1.00000000E-06  3.87000000E-05  2.21000000E-08
1.33000000E-03  1.02000000E+00  -5.25000000E-09  1.00000000E-06  3.85000000E-05  2.19000000E-08
1.33000000E-03  1.02000000E+00  -4.80000000E-09  1.00000000E-06  3.82000000E-05  2.18000000E-08
1.34000000E-03  1.02000000E+00  -4.38000000E-09  1.00000000E-06  3.80000000E-05  2.17000000E-08
1.34000000E-03  1.02000000E+00  -3.99000000E-09  1.00000000E-06  3.78000000E-05  2.15000000E-08
1.34000000E-03  1.02000000E+00  -3.64000000E-09  1.00000000E-06  3.75000000E-05  2.14000000E-08
1.35000000E-03  1.02000000E+00  -3.32000000E-09  1.00000000E-06  3.73000000E-05  2.13000000E-08
1.35000000E-03  1.02000000E+00  -3.03000000E-09  1.00000000E-06  3.70000000E-05  2.12000000E-08
1.35000000E-03  1.02000000E+00  -2.76000000E-09  1.00000000E-06  3.68000000E-05  2.10000000E-08
1.36000000E-03  1.02000000E+00  -2.51000000E-09  1.00000000E-06  3.66000000E-05  2.09000000E-08
1.36000000E-03  1.02000000E+00  -2.29000000E-09  1.00000000E-06  3.63000000E-05  2.08000000E-08
1.36000000E-03  1.02000000E+00  -2.08000000E-09  1.00000000E-06  3.61000000E-05  2.07000000E-08
1.37000000E-03  1.02000000E+00  -1.89000000E-09  1.00000000E-06  3.59000000E-05  2.05000000E-08
1.37000000E-03  1.02000000E+00  -1.72000000E-09  1.00000000E-06  3.56000000E-05  2.04000000E-08
1.37000000E-03  1.02000000E+00  -1.56000000E-09  1.00000000E-06  3.54000000E-05  2.03000000E-08
1.38000000E-03  1.02000000E+00  -1.42000000E-09  1.00000000E-06  3.52000000E-05  2.02000000E-08
1.38000000E-03  1.02000000E+00  -1.29000000E-09  1.00000000E-06  3.50000000E-05  2.00000000E-08
1.39000000E-03  1.02000000E+00  -1.17000000E-09  1.00000000E-06  3.47000000E-05  1.99000000E-08
1.39000000E-03  1.02000000E+00  -1.06000000E-09  1.00000000E-06  3.45000000E-05  1.98000000E-08
1.39000000E-03  1.02000000E+00  -9.59000000E-10  1.00000000E-06  3.43000000E-05  1.97000000E-08
1.40000000E-03  1.02000000E+00  -8.69000000E-10  1.00000000E-06  3.41000000E-05  1.96000000E-08
1.40000000E-03  1.02000000E+00  -7.87000000E-10  1.00000000E-06  3.38000000E-05  1.95000000E-08
1.40000000E-03  1.02000000E+00  -7.12000000E-10  1.00000000E-06  3.36000000E-05  1.93000000E-08
1.41000000E-03  1.02000000E+00  -6.44000000E-10  1.00000000E-06  3.34000000E-05  1.92000000E-08
1.41000000E-03  1.02000000E+00  -5.82000000E-10  1.00000000E-06  3.32000000E-05  1.91000000E-08
1.41000000E-03  1.02000000E+00  -5.26000000E-10  1.00000000E-06  3.30000000E-05  1.90000000E-08
1.42000000E-03  1.02000000E+00  -4.75000000E-10  1.00000000E-06  3.28000000E-05  1.89000000E-08
1.42000000E-03  1.02000000E+00  -4.29000000E-10  1.00000000E-06  3.26000000E-05  1.88000000E-08
1.42000000E-03  1.02000000E+00  -3.87000000E-10  1.00000000E-06  3.23000000E-05  1.86000000E-08
1.43000000E-03  1.02000000E+00  -3.49000000E-10  1.00000000E-06  3.21000000E-05  1.85000000E-08
1.43000000E-03  1.02000000E+00  -3.14000000E-10  1.00000000E-06  3.19000000E-05  1.84000000E-08
1.43000000E-03  1.02000000E+00  -2.83000000E-10  1.00000000E-06  3.17000000E-05  1.83000000E-08
1.44000000E-03  1.02000000E+00  -2.55000000E-10  1.00000000E-06  3.15000000E-05  1.82000000E-08
1.44000000E-03  1.02000000E+00  -2.29000000E-10  1.00000000E-06  3.13000000E-05  1.81000000E-08
1.44000000E-03  1.02000000E+00  -2.06000000E-10  1.00000000E-06  3.11000000E-05  1.80000000E-08
1.45000000E-03  1.02000000E+00  -1.85000000E-10  1.00000000E-06  3.09000000E-05  1.79000000E-08
1.45000000E-03  1.02000000E+00  -1.66000000E-10  1.00000000E-06  3.07000000E-05  1.78000000E-08
1.45000000E-03  1.02000000E+00  -1.49000000E-10  1.00000000E-06  3.05000000E-05  1.77000000E-08
1.46000000E-03  1.02000000E+00  -1.34000000E-10  1.00000000E-06  3.03000000E-05  1.75000000E-08
1.46000000E-03  1.02000000E+00  -1.20000000E-10  1.00000000E-06  3.01000000E-05  1.74000000E-08
1.47000000E-03  1.02000000E+00  -1.08000000E-10  1.00000000E-06  2.99000000E-05  1.73000000E-08
1.47000000E-03  1.02000000E+00  -9.63000000E-11  1.00000000E-06  2.97000000E-05  1.72000000E-08
1.47000000E-03  1.02000000E+00  -8.62000000E-11  1.00000000E-06  2.95000000E-05  1.71000000E-08
1.48000000E-03  1.02000000E+00  -7.71000000E-11  1.00000000E-06  2.93000000E-05  1.70000000E-08
1.48000000E-03  1.02000000E+00  -6.89000000E-11  1.00000000E-06  2.91000000E-05  1.69000000E-08
1.48000000E-03  1.02000000E+00  -6.16000000E-11  1.00000000E-06  2.90000000E-05  1.68000000E-08
1.49000000E-03  1.02000000E+00  -5.50000000E-11  1.00000000E-06  2.88000000E-05  1.67000000E-08
1.49000000E-03  1.02000000E+00  -4.91000000E-11  1.00000000E-06  2.86000000E-05  1.66000000E-08
1.49000000E-03  1.02000000E+00  -4.38000000E-11  1.00000000E-06  2.84000000E-05  1.65000000E-08
1.50000000E-03  1.02000000E+00  -3.90000000E-11  1.00000000E-06  2.82000000E-05  1.64000000E-08
1.50000000E-03  1.02000000E+00  -3.48000000E-11  1.00000000E-06  2.80000000E-05  1.63000000E-08
1.51000000E-03  1.02000000E+00  -3.09000000E-11  1.00000000E-06  2.78000000E-05  1.62000000E-08
1.51000000E-03  1.02000000E+00  -2.75000000E-11  1.00000000E-06  2.76000000E-05  1.61000000E-08
1.51000000E-03  1.02000000E+00  -2.45000000E-11  1.00000000E-06  2.75000000E-05  1.60000000E-08
1.52000000E-03  1.02000000E+00  -2.18000000E-11  1.00000000E-06  2.73000000E-05  1.59000000E-08
1.52000000E-03  1.02000000E+00  -1.93000000E-11  1.00000000E-06  2.71000000E-05  1.58000000E-08
1.52000000E-03  1.02000000E+00  -1.72000000E-11  1.00000000E-06  2.69000000E-05  1.57000000E-08
1.53000000E-03  1.02000000E+00  -1.52000000E-11  1.00000000E-06  2.67000000E-05  1.56000000E-08
1.53000000E-03  1.02000000E+00  -1.35000000E-11  1.00000000E-06  2.66000000E-05  1.55000000E-08
1.53000000E-03  1.02000000E+00  -1.19000000E-11  1.00000000E-06  2.64000000E-05  1.54000000E-08
1.54000000E-03  1.02000000E+00  -1.06000000E-11  1.00000000E-06  2.62000000E-05  1.53000000E-08
1.54000000E-03  1.02000000E+00  -9.36000000E-12  1.00000000E-06  2.60000000E-05  1.52000000E-08
1.55000000E-03  1.02000000E+00  -8.28000000E-12  1.00000000E-06  2.59000000E-05  1.51000000E-08
1.55000000E-03  1.02000000E+00  -7.31000000E-12  1.00000000E-06  2.57000000E-05  1.50000000E-08
1.55000000E-03  1.02000000E+00  -6.46000000E-12  1.00000000E-06  2.55000000E-05  1.49000000E-08
1.56000000E-03  1.01000000E+00  -5.70000000E-12  1.00000000E-06  2.53000000E-05  1.48000000E-08
1.56000000E-03  1.01000000E+00  -5.03000000E-12  1.00000000E-06  2.52000000E-05  1.47000000E-08
1.56000000E-03  1.01000000E+00  -4.43000000E-12  1.00000000E-06  2.50000000E-05  1.46000000E-08
1.57000000E-03  1.01000000E+00  -3.90000000E-12  1.00000000E-06  2.48000000E-05  1.45000000E-08
1.57000000E-03  1.01000000E+00  -3.44000000E-12  1.00000000E-06  2.47000000E-05  1.45000000E-08
1.58000000E-03  1.01000000E+00  -3.02000000E-12  1.00000000E-06  2.45000000E-05  1.44000000E-08
1.58000000E-03  1.01000000E+00  -2.66000000E-12  1.00000000E-06  2.43000000E-05  1.43000000E-08
1.58000000E-03  1.01000000E+00  -2.34000000E-12  1.00000000E-06  2.42000000E-05  1.42000000E-08
1.59000000E-03  1.01000000E+00  -2.05000000E-12  1.00000000E-06  2.40000000E-05  1.41000000E-08
1.59000000E-03  1.01000000E+00  -1.80000000E-12  1.00000000E-06  2.38000000E-05  1.40000000E-08
1.59000000E-03  1.01000000E+00  -1.58000000E-12  1.00000000E-06  2.37000000E-05  1.39000000E-08
1.60000000E-03  1.01000000E+00  -1.38000000E-12  1.00000000E-06  2.35000000E-05  1.38000000E-08
1.60000000E-03  1.01000000E+00  -1.21000000E-12  1.00000000E-06  2.34000000E-05  1.37000000E-08
1.61000000E-03  1.01000000E+00  -1.06000000E-12  1.00000000E-06  2.32000000E-05  1.36000000E-08
1.61000000E-03  1.01000000E+00  -9.27000000E-13  1.00000000E-06  2.30000000E-05  1.36000000E-08
1.61000000E-03  1.01000000E+00  -8.10000000E-13  1.00000000E-06  2.29000000E-05  1.35000000E-08
1.62000000E-03  1.01000000E+00  -7.07000000E-13  1.00000000E-06  2.27000000E-05  1.34000000E-08
1.62000000E-03  1.01000000E+00  -6.17000000E-13  1.00000000E-06  2.26000000E-05  1.33000000E-08
1.62000000E-03  1.01000000E+00  -5.38000000E-13  1.00000000E-06  2.24000000E-05  1.32000000E-08
1.63000000E-03  1.01000000E+00  -4.69000000E-13  1.00000000E-06  2.23000000E-05  1.31000000E-08
1.63000000E-03  1.01000000E+00  -4.09000000E-13  1.00000000E-06  2.21000000E-05  1.30000000E-08
1.64000000E-03  1.01000000E+00  -3.56000000E-13  1.00000000E-06  2.20000000E-05  1.30000000E-08
1.64000000E-03  1.01000000E+00  -3.09000000E-13  1.00000000E-06  2.18000000E-05  1.29000000E-08
1.64000000E-03  1.01000000E+00  -2.69000000E-13  1.00000000E-06  2.17000000E-05  1.28000000E-08
1.65000000E-03  1.01000000E+00  -2.34000000E-13  1.00000000E-06  2.15000000E-05  1.27000000E-08
1.65000000E-03  1.01000000E+00  -2.03000000E-13  1.00000000E-06  2.14000000E-05  1.26000000E-08
1.66000000E-03  1.01000000E+00  -1.76000000E-13  1.00000000E-06  2.12000000E-05  1.25000000E-08
1.66000000E-03  1.01000000E+00  -1.52000000E-13  1.00000000E-06  2.11000000E-05  1.25000000E-08
1.66000000E-03  1.01000000E+00  -1.32000000E-13  1.00000000E-06  2.09000000E-05  1.24000000E-08
1.67000000E-03  1.01000000E+00  -1.14000000E-13  1.00000000E-06  2.08000000E-05  1.23000000E-08
1.67000000E-03  1.01000000E+00  -9.88000000E-14  1.00000000E-06  2.06000000E-05  1.22000000E-08
1.67000000E-03  1.01000000E+00  -8.54000000E-14  1.00000000E-06  2.05000000E-05  1.21000000E-08
1.68000000E-03  1.01000000E+00  -7.37000000E-14  1.00000000E-06  2.04000000E-05  1.21000000E-08
1.68000000E-03  1.01000000E+00  -6.36000000E-14  1.00000000E-06  2.02000000E-05  1.20000000E-08
1.69000000E-03  1.01000000E+00  -5.49000000E-14  1.00000000E-06  2.01000000E-05  1.19000000E-08
1.69000000E-03  1.01000000E+00  -4.73000000E-14  1.00000000E-06  1.99000000E-05  1.18000000E-08
1.69000000E-03  1.01000000E+00  -4.07000000E-14  1.00000000E-06  1.98000000E-05  1.17000000E-08
1.70000000E-03  1.01000000E+00  -3.50000000E-14  1.00000000E-06  1.97000000E-05  1.17000000E-08
1.70000000E-03  1.01000000E+00  -3.01000000E-14  1.00000000E-06  1.95000000E-05  1.16000000E-08
1.71000000E-03  1.01000000E+00  -2.59000000E-14  1.00000000E-06  1.94000000E-05  1.15000000E-08
1.71000000E-03  1.01000000E+00  -2.22000000E-14  1.00000000E-06  1.92000000E-05  1.14000000E-08
1.71000000E-03  1.01000000E+00  -1.91000000E-14  1.00000000E-06  1.91000000E-05  1.13000000E-08
1.72000000E-03  1.01000000E+00  -1.64000000E-14  1.00000000E-06  1.90000000E-05  1.13000000E-08
1.72000000E-03  1.01000000E+00  -1.40000000E-14  1.00000000E-06  1.88000000E-05  1.12000000E-08
1.73000000E-03  1.01000000E+00  -1.20000000E-14  1.00000000E-06  1.87000000E-05  1.11000000E-08
1.73000000E-03  1.01000000E+00  -1.03000000E-14  1.00000000E-06  1.86000000E-05  1.10000000E-08
1.73000000E-03  1.01000000E+00  -8.77000000E-15  1.00000000E-06  1.84000000E-05  1.10000000E-08
1.74000000E-03  1.01000000E+00  -7.49000000E-15  1.00000000E-06  1.83000000E-05  1.09000000E-08
1.74000000E-03  1.01000000E+00  -6.39000000E-15  1.00000000E-06  1.82000000E-05  1.08000000E-08
1.75000000E-03  1.01000000E+00  -5.45000000E-15  1.00000000E-06  1.81000000E-05  1.08000000E-08
1.75000000E-03  1.01000000E+00  -4.65000000E-15  1.00000000E-06  1.79000000E-05  1.07000000E-08
1.75000000E-03  1.01000000E+00  -3.96000000E-15  1.00000000E-06  1.78000000E-05  1.06000000E-08
1.76000000E-03  1.01000000E+00  -3.37000000E-15  1.00000000E-06  1.77000000E-05  1.05000000E-08
1.76000000E-03  1.01000000E+00  -2.86000000E-15  1.00000000E-06  1.75000000E-05  1.05000000E-08
1.77000000E-03  1.01000000E+00  -2.43000000E-15  1.00000000E-06  1.74000000E-05  1.04000000E-08
1.77000000E-03  1.01000000E+00  -2.06000000E-15  1.00000000E-06  1.73000000E-05  1.03000000E-08
1.77000000E-03  1.01000000E+00  -1.75000000E-15  1.00000000E-06  1.72000000E-05  1.02000000E-08
1.78000000E-03  1.01000000E+00  -1.48000000E-15  1.00000000E-06  1.70000000E-05  1.02000000E-08
1.78000000E-03  1.01000000E+00  -1.26000000E-15  1.00000000E-06  1.69000000E-05  1.01000000E-08
1.79000000E-03  1.01000000E+00  -1.06000000E-15  1.00000000E-06  1.68000000E-05  1.00000000E-08
1.79000000E-03  1.01000000E+00  -8.99000000E-16  1.00000000E-06  1.67000000E-05  9.97000000E-09
1.80000000E-03  1.01000000E+00  -7.60000000E-16  1.00000000E-06  1.66000000E-05  9.90000000E-09
1.80000000E-03  1.01000000E+00  -6.41000000E-16  1.00000000E-06  1.64000000E-05  9.84000000E-09
1.80000000E-03  1.01000000E+00  -5.41000000E-16  1.00000000E-06  1.63000000E-05  9.77000000E-09
1.81000000E-03  1.01000000E+00  -4.56000000E-16  1.00000000E-06  1.62000000E-05  9.70000000E-09
1.81000000E-03  1.01000000E+00  -3.84000000E-16  1.00000000E-06  1.61000000E-05  9.63000000E-09
1.82000000E-03  1.01000000E+00  -3.23000000E-16  1.00000000E-06  1.60000000E-05  9.57000000E-09
1.82000000E-03  1.01000000E+00  -2.72000000E-16  1.00000000E-06  1.59000000E-05  9.50000000E-09
1.82000000E-03  1.01000000E+00  -2.28000000E-16  1.00000000E-06  1.57000000E-05  9.43000000E-09
1.83000000E-03  1.01000000E+00  -1.92000000E-16  1.00000000E-06  1.56000000E-05  9.37000000E-09
1.83000000E-03  1.01000000E+00  -1.61000000E-16  1.00000000E-06  1.55000000E-05  9.30000000E-09
1.84000000E-03  1.01000000E+00  -1.35000000E-16  1.00000000E-06  1.54000000E-05  9.24000000E-09
1.84000000E-03  1.01000000E+00  -1.13000000E-16  1.00000000E-06  1.53000000E-05  9.17000000E-09
1.85000000E-03  1.01000000E+00  -9.43000000E-17  1.00000000E-06  1.52000000E-05  9.11000000E-09
1.85000000E-03  1.01000000E+00  -7.88000000E-17  1.00000000E-06  1.51000000E-05  9.04000000E-09
1.85000000E-03  1.01000000E+00  -6.58000000E-17  1.00000000E-06  1.50000000E-05  8.98000000E-09
1.86000000E-03  1.01000000E+00  -5.50000000E-17  1.00000000E-06  1.48000000E-05  8.92000000E-09
1.86000000E-03  1.01000000E+00  -4.58000000E-17  1.00000000E-06  1.47000000E-05  8.86000000E-09
1.87000000E-03  1.01000000E+00  -3.82000000E-17  1.00000000E-06  1.46000000E-05  8.79000000E-09
1.87000000E-03  1.01000000E+00  -3.18000000E-17  1.00000000E-06  1.45000000E-05  8.73000000E-09
1.88000000E-03  1.01000000E+00  -2.64000000E-17  1.00000000E-06  1.44000000E-05  8.67000000E-09
1.88000000E-03  1.01000000E+00  -2.20000000E-17  1.00000000E-06  1.43000000E-05  8.61000000E-09
1.88000000E-03  1.01000000E+00  -1.82000000E-17  1.00000000E-06  1.42000000E-05  8.55000000E-09
1.89000000E-03  1.01000000E+00  -1.51000000E-17  1.00000000E-06  1.41000000E-05  8.49000000E-09
1.89000000E-03  1.01000000E+00  -1.25000000E-17  1.00000000E-06  1.40000000E-05  8.43000000E-09
